prog,malloc,threads,time,cycles,galois,push,pop,emptypop,npush,npop,nemptypop,good,bad,empty,work_cyc,ngood,nbad,nempty,work_n,qpopfast,qpopfastcyc,qpoplocal,qpoplocalcyc,qpopremote,qpopremotecyc,qpopempty,qpopemptycyc
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.9377350475,1.04284964203e+12,41828835634.0,1.14001888786e+11,7.65783557696e+11,4878017357.0,34892413.0,34892420.0,2112986.0,66578087731.0,44114584718.0,5664670110.0,1.16357342559e+11,119999788.0,80820690.0,18200793.0,219021271.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.772128535,1.00787354659e+12,40389923566.0,1.08801892702e+11,7.45917701191e+11,2692573982.0,34144395.0,34144402.0,181435.0,66637940649.0,37839528837.0,5593985665.0,1.10071455151e+11,119999788.0,70791930.0,18288689.0,209080407.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,5.03656411583,1.06372234126e+12,43838071924.0,1.20762235543e+11,7.80748610552e+11,2579765292.0,34949273.0,34949280.0,168470.0,67146824850.0,42896494621.0,5750338482.0,1.15793657953e+11,119999788.0,78658922.0,18438928.0,217097638.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.81592242542,1.01712281625e+12,37772902315.0,1.07065073535e+11,7.55810061337e+11,4019900141.0,34528362.0,34528368.0,1430672.0,66385641539.0,40467209023.0,5602028358.0,1.1245487892e+11,119999788.0,76426690.0,18201713.0,214628191.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.976077245,1.05094751414e+12,41423953081.0,1.20483325195e+11,7.73788789071e+11,3720379687.0,34470960.0,34470967.0,908933.0,66771347144.0,39027659131.0,5732060835.0,1.1153106711e+11,119999788.0,72479827.0,18476040.0,210955655.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.921764575,1.03947667824e+12,40502869272.0,1.14646873553e+11,7.71033802103e+11,2606637462.0,34012137.0,34012144.0,164517.0,67031285987.0,38046911501.0,5608298362.0,1.1068649585e+11,119999788.0,69952571.0,18226336.0,208178695.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.91419811917,1.03787864277e+12,41861658998.0,1.11630297798e+11,7.68584329507e+11,2705650224.0,34690173.0,34690179.0,183371.0,66472381021.0,40950080177.0,5674245043.0,1.13096706241e+11,119999788.0,76311999.0,18374595.0,214686382.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_planar10M_d4,libc,88,4.99123859667,1.05414959162e+12,46027640779.0,1.20217009403e+11,7.7314869104e+11,2737272088.0,34471172.0,34471178.0,179624.0,66696566864.0,39653181175.0,5669230267.0,1.12018978306e+11,119999788.0,73405522.0,18397213.0,211802523.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,30.6077499183,6.46435678275e+12,2.40487375093e+11,2.90825608582e+12,1.0999370559e+12,2.1330100391e+12,22600918.0,22600921.0,1270014479.0,79071246980.0,215301145.0,3379678704.0,82666226829.0,67108861.0,161228.0,5783421.0,73053510.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,22.4568857138,4.74289426274e+12,79852047219.0,2.89761432026e+12,1.05155198212e+12,6.31163248388e+11,22595156.0,22595159.0,172407460.0,79150312454.0,182807026.0,3379545279.0,82712664759.0,67108861.0,142977.0,5782110.0,73033948.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,26.583443825,5.61442333584e+12,1.82066244526e+11,2.60034081553e+12,1.1084529619e+12,1.64072416003e+12,22601172.0,22601175.0,789199308.0,79233884701.0,196349369.0,3408919785.0,82839153855.0,67108861.0,148691.0,5786731.0,73044283.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,50.1142318221,1.05841257608e+13,5.38700723071e+11,2.66625435642e+12,1.14978636906e+12,6.14680904436e+12,22611460.0,22611463.0,3481682913.0,78959763592.0,246592905.0,3368911424.0,82575267921.0,67108861.0,161714.0,5793837.0,73064412.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,30.57483201,6.45740452051e+12,2.32048664815e+11,2.99770574597e+12,9.75613705556e+11,2.16881359392e+12,22602855.0,22602858.0,1302882130.0,79598513502.0,204954029.0,3419342717.0,83222810248.0,67108861.0,152945.0,5787498.0,73049304.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,28.0415346525,5.92237211861e+12,1.37648939064e+11,3.12088181727e+12,1.12641390971e+12,1.4547404876e+12,22589953.0,22589956.0,656359196.0,79154804633.0,189826021.0,3342334313.0,82686964967.0,67108861.0,146441.0,5776120.0,73031422.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,26.1908021183,5.53149740739e+12,1.19540195026e+11,2.86254738279e+12,1.06139102039e+12,1.40538518823e+12,22607715.0,22607718.0,512702599.0,79038398844.0,208002569.0,3387219545.0,82633620958.0,67108861.0,157577.0,5791152.0,73057590.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,29.3121063042,6.19071685144e+12,1.96147917408e+11,3.0087333872e+12,1.11787034666e+12,1.78533930962e+12,22601322.0,22601325.0,953765742.0,79012675437.0,228459572.0,3384755549.0,82625890558.0,67108861.0,151094.0,5786328.0,73046283.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,30.191691705,6.3764852881e+12,1.92785906672e+11,2.5578435595e+12,1.26364612494e+12,2.27927360859e+12,22589106.0,22589109.0,1059823820.0,79303894684.0,219277803.0,3412915907.0,82936088394.0,67108861.0,149341.0,5774773.0,73032975.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e24_d4,libc,88,27.4599842713,5.79954867809e+12,38600522911.0,3.57870866100e+12,1.18993569774e+12,9.09416992716e+11,22575605.0,22575608.0,11079690.0,79336542328.0,178347790.0,3371913597.0,82886803715.0,67108861.0,131877.0,5765382.0,73006120.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,113.418432297,2.39539729011e+13,5.18877891061e+11,1.35024505389e+13,4.33091050477e+12,5.27017533271e+12,89920198.0,89920200.0,2526974021.0,3.17771020529e+11,170814488.0,13616798557.0,3.31558633574e+11,268435454.0,130482.0,22778797.0,291344733.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,163.865434617,3.4608379791e+13,1.39170707575e+12,1.29659950544e+13,4.55168002157e+12,1.53721086805e+13,89916988.0,89916990.0,8871474326.0,3.13113870583e+11,166470906.0,13608617270.0,3.26888958759e+11,268435454.0,123179.0,22777227.0,291335860.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,146.930858043,3.10317972188e+13,9.5975656062e+11,1.50720601077e+13,4.385854011e+12,1.02842260458e+13,89932446.0,89932448.0,5467196237.0,3.16061472254e+11,182139214.0,13656882140.0,3.29900493608e+11,268435454.0,137741.0,22789157.0,291362352.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,98.56380898,2.08166764566e+13,1.61953114015e+11,1.43907014312e+13,4.42746902868e+12,1.50599951214e+12,89916783.0,89916785.0,76200243.0,3.16663878352e+11,171552410.0,13717939765.0,3.30553370527e+11,268435454.0,124666.0,22776907.0,291337027.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,133.055277203,2.81012745453e+13,8.8857113517e+11,1.34172862409e+13,4.52488296585e+12,8.9403168904e+12,89916246.0,89916248.0,5177155630.0,3.16397809645e+11,169728187.0,13649775143.0,3.30217312975e+11,268435454.0,124285.0,22776339.0,291336078.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,156.395131402,3.30306517521e+13,1.01159125853e+12,1.70822782986e+13,4.4681750762e+12,1.01380235985e+13,89924951.0,89924953.0,5607525566.0,3.16694931063e+11,174175473.0,13714413794.0,3.3058352033e+11,268435454.0,130485.0,22783504.0,291349443.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,105.435562239,2.22679907449e+13,4.71525254114e+11,1.34683042971e+13,4.47586313418e+12,3.52189650756e+12,89935516.0,89935518.0,1665254246.0,3.16560079159e+11,179264799.0,13662208035.0,3.30401551993e+11,268435454.0,140150.0,22791544.0,291367148.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,116.197435974,2.45408984777e+13,6.67261798185e+11,1.3412692359e+13,4.37250246211e+12,5.76011033785e+12,89909903.0,89909905.0,2965557156.0,3.14440436153e+11,157758550.0,13733325809.0,3.28331520512e+11,268435454.0,117210.0,22771753.0,291324417.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,108.98990236,2.30186673785e+13,4.69631397622e+11,1.35912712589e+13,4.26000854434e+12,4.36872446134e+12,89929209.0,89929211.0,1336245612.0,3.1527675123e+11,187697409.0,13567267652.0,3.29031716291e+11,268435454.0,134190.0,22786795.0,291356439.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_r4-2e26_d4,libc,88,130.442787735,2.75495167695e+13,8.31659684688e+11,1.30918267309e+13,4.38530946078e+12,8.91173476782e+12,89946722.0,89946724.0,5293889625.0,3.15260959835e+11,205113100.0,13520052393.0,3.28986125328e+11,268435454.0,150106.0,22800367.0,291385927.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.63726777625,1.82419095434e+12,3.38603705195e+11,3.89053283375e+11,4.82081742886e+11,496137665.0,271648910.0,271648913.0,136042.0,73249849677.0,5.32843697916e+11,7862537630.0,6.13956085223e+11,58333341.0,558130105.0,26930989.0,643394435.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.07386784333,1.70520088851e+12,3.1765898388e+11,3.61667852018e+11,4.54648419895e+11,444503054.0,252774675.0,252774678.0,101199.0,72340099517.0,4.91171381489e+11,7269648659.0,5.70781129665e+11,58333341.0,512130696.0,24527065.0,594991102.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.26588564583,1.7457550484e+12,3.25047684218e+11,3.71959069774e+11,4.62347265081e+11,361192855.0,260338405.0,260338408.0,104791.0,70644519388.0,5.07679589733e+11,7715727351.0,5.86039836472e+11,58333341.0,529604934.0,25914536.0,613852811.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.59392515,1.81503699168e+12,3.41304879871e+11,3.88146387836e+11,4.71486023763e+11,2498678311.0,271252311.0,271252314.0,1909250.0,71192136124.0,5.3243314441e+11,7975741365.0,6.11601021899e+11,58333341.0,557104619.0,27169988.0,642607948.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,9.09727734,1.92134497421e+12,3.55722528583e+11,4.05685616495e+11,5.18891948326e+11,639404721.0,282285566.0,282285569.0,151741.0,73799008589.0,5.58658986598e+11,7947480896.0,6.40405476083e+11,58333341.0,579050463.0,26954019.0,664337823.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.37957094833,1.76976538429e+12,3.27034085689e+11,3.77271071306e+11,4.69037231047e+11,1088654580.0,264568701.0,264568704.0,667661.0,70992600079.0,5.16807295126e+11,7534446461.0,5.95334341666e+11,58333341.0,539245213.0,25729500.0,623308054.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.42836946292,1.78007163057e+12,3.3168443917e+11,3.76290406277e+11,4.77496819196e+11,488389839.0,263221799.0,263221802.0,120388.0,71687157074.0,5.1488038215e+11,7544036862.0,5.94111576086e+11,58333341.0,535738217.0,25908277.0,619979835.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.73514285625,1.84486217124e+12,3.43986180439e+11,3.91940966401e+11,4.88891037946e+11,483517865.0,275387500.0,275387503.0,175330.0,73065577227.0,5.38774469765e+11,7720421597.0,6.19560468589e+11,58333341.0,564951645.0,26460542.0,649745528.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,8.31771825833,1.75670209616e+12,3.30053868512e+11,3.74362168713e+11,4.62437588007e+11,1993225400.0,261473966.0,261473969.0,1444581.0,71793490100.0,5.08401997093e+11,7659758335.0,5.87855245528e+11,58333341.0,533662040.0,26016824.0,618012205.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-d-USA_d4,libc,88,7.66509601167,1.61886827766e+12,3.01206999698e+11,3.44407042516e+11,4.27578260287e+11,2610390646.0,242323326.0,242323329.0,1989983.0,69589673318.0,4.66442198096e+11,7033713103.0,5.43065584517e+11,58333341.0,488791263.0,23699795.0,570824399.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.96420868,1.25964087322e+12,2.34113697254e+11,2.69870887957e+11,3.2924365922e+11,590592140.0,187649289.0,187649292.0,182785.0,68060752264.0,3.52352372987e+11,5408911394.0,4.25822036645e+11,58333341.0,363492571.0,17431483.0,439257395.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.39957466417,1.14039016907e+12,2.15163796116e+11,2.43969967611e+11,2.95349412559e+11,713921941.0,170919590.0,170919593.0,215243.0,66501193125.0,3.13625505458e+11,5066372262.0,3.85193070845e+11,58333341.0,325328706.0,16322868.0,399984915.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.64515151458,1.19225599988e+12,2.25607850467e+11,2.55230962859e+11,3.08794869519e+11,790390335.0,178542493.0,178542496.0,265177.0,66771196718.0,3.29863335561e+11,5197394421.0,4.018319267e+11,58333341.0,342577715.0,16780778.0,417691834.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.77164924833,1.21897232125e+12,2.34694931963e+11,2.60711602017e+11,3.11567818063e+11,1784437076.0,181480566.0,181480569.0,1101701.0,67721979301.0,3.3690013324e+11,5591419588.0,4.10213532129e+11,58333341.0,348483314.0,17784293.0,424600948.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.67094759417,1.19770413189e+12,2.27234435461e+11,2.55419398654e+11,3.0836803944e+11,1471480867.0,177034195.0,177034198.0,707814.0,68484173508.0,3.31541155022e+11,5185448936.0,4.05210777466e+11,58333341.0,339790599.0,16491203.0,414615143.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.78375079417,1.22152816773e+12,2.34315645731e+11,2.62180060171e+11,3.12453070593e+11,921893618.0,180910992.0,180910995.0,461133.0,67808510438.0,3.38268239808e+11,5580747369.0,4.11657497615e+11,58333341.0,347508347.0,17595122.0,423436810.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.62547553542,1.18810043308e+12,2.28603601591e+11,2.52904204348e+11,3.07603667565e+11,649691139.0,176109661.0,176109664.0,175343.0,66929373591.0,3.26244831633e+11,5165063213.0,3.98339268437e+11,58333341.0,335948472.0,16509316.0,410791129.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.35124271,1.13018246035e+12,2.12624907322e+11,2.405553598e+11,2.95554985279e+11,2734625083.0,167267136.0,167267139.0,1957885.0,66159376573.0,3.07490754939e+11,5062451356.0,3.78712582868e+11,58333341.0,316239318.0,15750283.0,390322942.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,5.61268249,1.18539854189e+12,2.2400582614e+11,2.54150488864e+11,3.05728905298e+11,925704223.0,176241939.0,176241942.0,321139.0,67241580146.0,3.28071205843e+11,5274831374.0,4.00587617363e+11,58333341.0,336503550.0,16871413.0,411708304.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm2048_USA-road-t-USA_d4,libc,88,6.03536845833,1.2746698184e+12,2.44582493474e+11,2.72792429476e+11,3.27365949847e+11,794751709.0,188717565.0,188717568.0,196207.0,68988113842.0,3.5446406306e+11,5682016992.0,4.29134193894e+11,58333341.0,364572050.0,18040840.0,440946231.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0267434416667,5648214880.0,219548875.0,45260125.0,55111433.0,213824582.0,18446.0,22445.0,175315.0,4486952768.0,623549197.0,3967900.0,5114469865.0,15996000.0,2245795.0,17826.0,18259621.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0275895766667,5826918592.0,215771027.0,43700999.0,58290751.0,234410735.0,18587.0,22586.0,186466.0,4588618695.0,682127574.0,3998811.0,5274745080.0,15996000.0,2361833.0,17944.0,18375777.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.030480965,6437579808.0,317261466.0,44488374.0,54819912.0,982447754.0,18402.0,22401.0,801969.0,4423727325.0,611125756.0,3709221.0,5038562302.0,15996000.0,2206628.0,17791.0,18220419.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0263056866667,5555761024.0,213052914.0,45230196.0,55998825.0,164464425.0,18672.0,22671.0,136700.0,4391699466.0,681354597.0,3960601.0,5077014664.0,15996000.0,2464342.0,17991.0,18478333.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0256186016667,5410648672.0,203048620.0,45361712.0,52404331.0,237604900.0,18373.0,22372.0,208859.0,4255261426.0,613357445.0,3610238.0,4872229109.0,15996000.0,2307754.0,17729.0,18321483.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.02682825,5666126400.0,231853601.0,46285803.0,54152741.0,281883648.0,18567.0,22566.0,238603.0,4420911982.0,627352658.0,3685967.0,5051950607.0,15996000.0,2258271.0,17934.0,18272205.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0263282,5560515840.0,219486357.0,43846635.0,55735599.0,296066099.0,18295.0,22294.0,258748.0,4282999846.0,658564435.0,3816869.0,4945381150.0,15996000.0,2275488.0,17655.0,18289143.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0264962191667,5596001488.0,217524556.0,43507747.0,54615296.0,236997587.0,18322.0,22321.0,194474.0,4405400780.0,634190751.0,3764771.0,5043356302.0,15996000.0,2175943.0,17719.0,18189662.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0399632316667,8440234528.0,544130541.0,42939633.0,52330768.0,2850658853.0,18644.0,22643.0,2564982.0,4339021960.0,607527552.0,3625221.0,4950174733.0,15996000.0,2251854.0,18021.0,18265875.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_clique4000_d4,libc,88,0.0300304733333,6342435968.0,295521266.0,45047368.0,55718735.0,798505701.0,18188.0,22187.0,639513.0,4551827174.0,591977807.0,3837917.0,5147642898.0,15996000.0,2002684.0,17623.0,18016307.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,20.9855350163,4.43214499543e+12,1.84062183283e+11,1.74277934806e+12,8.68699393733e+11,1.58271841113e+12,10022739.0,10022740.0,1074070838.0,50635771144.0,1326515348.0,1923372740.0,53885659232.0,77879758.0,1961108.0,5173724.0,85014590.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,14.9718626183,3.16205738499e+12,42484770217.0,1.79972933363e+12,8.0292376363e+11,4.62890591922e+11,10250932.0,10250933.0,170235883.0,50282315471.0,1829737817.0,1916872309.0,54028925597.0,77879758.0,2683047.0,5387215.0,85950020.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,13.5886474942,2.86992235077e+12,32026864283.0,1.76921650865e+12,8.04437894548e+11,2.10528725125e+11,10173741.0,10173742.0,125226459.0,50058274698.0,1733438330.0,1920645134.0,53712358162.0,77879758.0,2541443.0,5315787.0,85736988.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,14.4680273904,3.05564738486e+12,37297359109.0,1.84318121036e+12,8.54097813249e+11,2.63535040074e+11,10963877.0,10963878.0,156168692.0,50754281727.0,4694686795.0,2086993545.0,57535962067.0,77879758.0,7359592.0,6055390.0,91294740.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,13.2768769704,2.80407641615e+12,26387194405.0,1.74810738502e+12,7.81057350839e+11,1.94489067051e+11,10049931.0,10049932.0,72020880.0,50691646655.0,1455927770.0,1887844417.0,54035418842.0,77879758.0,2180606.0,5200142.0,85260506.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,16.2919926079,3.44086883879e+12,99756832047.0,1.70216378948e+12,8.14135419969e+11,7.69758507844e+11,10453218.0,10453219.0,536643313.0,50364923154.0,2706842148.0,1982524154.0,55054289456.0,77879758.0,4236045.0,5580175.0,87695978.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,13.6469214875,2.88222981816e+12,43272743089.0,1.6967509923e+12,7.574763573e+11,3.30948779828e+11,10081160.0,10081161.0,189662697.0,50203198114.0,1647096778.0,1930650747.0,53780945639.0,77879758.0,2459109.0,5226379.0,85565246.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,12.4630799462,2.63220248465e+12,13175388664.0,1.66145824346e+12,8.53252303975e+11,49037083777.0,10811761.0,10811762.0,6238579.0,49643614815.0,3571961403.0,2063888549.0,55279464767.0,77879758.0,5778217.0,5928960.0,89586935.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,30.7843769921,6.50166042073e+12,4.12678816634e+11,1.91771276363e+12,8.19108462271e+11,3.29645894976e+12,10611174.0,10611175.0,2668536562.0,50566549238.0,3149884574.0,1984994616.0,55701428428.0,77879758.0,4882264.0,5732559.0,88494581.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_ljournal-2008_d4,libc,88,15.4715072629,3.26758233393e+12,66313585622.0,1.77809090892e+12,8.53921205276e+11,5.14654375489e+11,10350817.0,10350818.0,288382718.0,50516364619.0,2135044278.0,1950849720.0,54602258617.0,77879758.0,3024943.0,5491903.0,86396604.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.67282889167,9.8690146192e+11,54663632645.0,1.29352306855e+11,6.48435220442e+11,1661294832.0,47347089.0,47347095.0,150385.0,63622271405.0,82465271064.0,6701464677.0,1.52789007146e+11,119999788.0,160780185.0,24031564.0,304811537.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.77630456333,1.00875552378e+12,56635803698.0,1.37029795774e+11,6.47199122928e+11,3288918241.0,51116213.0,51116219.0,1731391.0,62240189553.0,95249122375.0,7112571207.0,1.64601883135e+11,119999788.0,187176269.0,25609096.0,332785153.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.41613396417,9.32687493232e+11,48476887455.0,1.21816553925e+11,6.19531997553e+11,2418870079.0,45390814.0,45390821.0,1044950.0,63597414646.0,70103742806.0,6742026768.0,1.4044318422e+11,119999788.0,136007818.0,24140881.0,280148487.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.50059518167,9.50525702368e+11,50267182498.0,1.26729329243e+11,6.33874358606e+11,1814900993.0,44781397.0,44781403.0,155813.0,64060829841.0,67017809421.0,6761291766.0,1.37839931028e+11,119999788.0,129203440.0,24099676.0,273302904.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.64108267542,9.80196661048e+11,54069998928.0,1.34893955755e+11,6.42859462889e+11,3621277683.0,46427424.0,46427430.0,1788470.0,63555141852.0,74380573654.0,6816250287.0,1.44751965793e+11,119999788.0,143823355.0,24527353.0,288350496.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.66930938708,9.86158142552e+11,49712135020.0,1.38669320739e+11,6.47715216028e+11,1680470367.0,47336468.0,47336473.0,172350.0,63133951477.0,78308866589.0,6938182332.0,1.48381000398e+11,119999788.0,150712611.0,24864608.0,295577007.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.50464122333,9.51380226368e+11,49192532556.0,1.26034761517e+11,6.29722602819e+11,1906547738.0,45671054.0,45671060.0,166997.0,63888336813.0,73785310300.0,6850134625.0,1.44523781738e+11,119999788.0,141441739.0,23966271.0,285407798.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.49204576833,9.48720066272e+11,50502188298.0,1.24627502005e+11,6.31715099722e+11,1721683153.0,45620994.0,45621001.0,171337.0,63014604396.0,70351802586.0,6787186112.0,1.40153593094e+11,119999788.0,137116079.0,24279074.0,281394941.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.400912045,9.29472623904e+11,48740446919.0,1.2049229713e+11,6.23501442807e+11,1624686446.0,44302366.0,44302372.0,130487.0,63511625408.0,64845753541.0,6756371653.0,1.35113750602e+11,119999788.0,125561736.0,23920395.0,269481919.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_planar10M_d4,libc,88,4.49406962,9.49147503744e+11,49462649261.0,1.22563708543e+11,6.28367703167e+11,1510053631.0,47209903.0,47209911.0,118878.0,63152282186.0,77142309841.0,6948797115.0,1.47243389142e+11,119999788.0,150747286.0,24732192.0,295479266.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_r4-2e24_d4,libc,88,24.3208130567,5.13655571757e+12,1.08428768662e+11,2.27589960229e+12,1.28811549826e+12,1.38157395631e+12,22772101.0,22772104.0,412100662.0,78680573152.0,465610539.0,3391708360.0,82537892051.0,67108861.0,353420.0,5906635.0,73368916.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_r4-2e24_d4,libc,88,34.6620313013,7.32062101082e+12,2.42603910253e+11,2.5255816554e+12,1.17945187142e+12,3.29034699857e+12,22729350.0,22729353.0,1323491385.0,78906690043.0,361463890.0,3368421255.0,82636575188.0,67108861.0,274392.0,5883419.0,73266672.0,0,0,0,0,0,0,0,0
testrun3/sssp-klsm4096_r4-2e24_d4,libc,88,24.7657770742,5.23053211806e+12,1.28795496154e+11,2.33811955802e+12,1.14578100788e+12,1.53502880503e+12,22803700.0,22803703.0,563535795.0,78927085905.0,443053386.0,3437111683.0,82807250974.0,67108861.0,334948.0,5942847.0,73386656.0,0,0,0,0,0,0,0,0
